store_service,store_url,address,city_url,lat,long
DG Finds,https://www.dollargeneral.com/store-directory/ga/savannah/13714,2110 West Bay St,"Savannah, GA 31415-1511",32.090213,-81.123365
Amerigas,https://www.dollargeneral.com/store-directory/ga/savannah/12727,11975 Apache Ave,"Savannah, GA 31419-1603",31.982882,-81.167755
Western Union,https://www.dollargeneral.com/store-directory/ga/savannah/12727,11975 Apache Ave,"Savannah, GA 31419-1603",31.982882,-81.167755
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/savannah/12727,11975 Apache Ave,"Savannah, GA 31419-1603",31.982882,-81.167755
DG Finds,https://www.dollargeneral.com/store-directory/ga/savannah/12727,11975 Apache Ave,"Savannah, GA 31419-1603",31.982882,-81.167755
Amerigas,https://www.dollargeneral.com/store-directory/ga/savannah/15936,3111 Skidaway Rd.,"Savannah, GA 31404-4936",32.036087,-81.066852
Western Union,https://www.dollargeneral.com/store-directory/ga/savannah/15936,3111 Skidaway Rd.,"Savannah, GA 31404-4936",32.036087,-81.066852
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/savannah/15936,3111 Skidaway Rd.,"Savannah, GA 31404-4936",32.036087,-81.066852
DG Finds,https://www.dollargeneral.com/store-directory/ga/savannah/15936,3111 Skidaway Rd.,"Savannah, GA 31404-4936",32.036087,-81.066852
Amerigas,https://www.dollargeneral.com/store-directory/ga/savannah/13629,1920 E Presidents St,"Savannah, GA 31404-1022",32.070447,-81.056604
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/savannah/13629,1920 E Presidents St,"Savannah, GA 31404-1022",32.070447,-81.056604
Western Union,https://www.dollargeneral.com/store-directory/ga/savannah/13629,1920 E Presidents St,"Savannah, GA 31404-1022",32.070447,-81.056604
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/savannah/13629,1920 E Presidents St,"Savannah, GA 31404-1022",32.070447,-81.056604
DG Finds,https://www.dollargeneral.com/store-directory/ga/savannah/13629,1920 E Presidents St,"Savannah, GA 31404-1022",32.070447,-81.056604
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/savannah/4485,,,31.9838,-81.2224
Western Union,https://www.dollargeneral.com/store-directory/ga/savannah/4485,,,31.9838,-81.2224
DG Finds,https://www.dollargeneral.com/store-directory/ga/savannah/4485,,,31.9838,-81.2224
FedEX,https://www.dollargeneral.com/store-directory/ga/savannah/4485,,,31.9838,-81.2224
Amerigas,https://www.dollargeneral.com/store-directory/ga/savannah/20159,6719 Waters Ave,"Savannah, GA 31406-2717",32.0092,-81.1004
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/savannah/20159,6719 Waters Ave,"Savannah, GA 31406-2717",32.0092,-81.1004
Western Union,https://www.dollargeneral.com/store-directory/ga/savannah/20159,6719 Waters Ave,"Savannah, GA 31406-2717",32.0092,-81.1004
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/savannah/20159,6719 Waters Ave,"Savannah, GA 31406-2717",32.0092,-81.1004
DG Finds,https://www.dollargeneral.com/store-directory/ga/savannah/20159,6719 Waters Ave,"Savannah, GA 31406-2717",32.0092,-81.1004
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/scottdale/13962,3510 N Decatur Rd,"Scottdale, GA 30079-1805",33.788623,-84.249261
Western Union,https://www.dollargeneral.com/store-directory/ga/scottdale/13962,3510 N Decatur Rd,"Scottdale, GA 30079-1805",33.788623,-84.249261
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/scottdale/13962,3510 N Decatur Rd,"Scottdale, GA 30079-1805",33.788623,-84.249261
DG Finds,https://www.dollargeneral.com/store-directory/ga/scottdale/13962,3510 N Decatur Rd,"Scottdale, GA 30079-1805",33.788623,-84.249261
Fresh Produce,https://www.dollargeneral.com/store-directory/ga/senoia/13719,195 Village Circle,"Senoia, GA 30276",33.29396,-84.574255
Amerigas,https://www.dollargeneral.com/store-directory/ga/senoia/13719,195 Village Circle,"Senoia, GA 30276",33.29396,-84.574255
Western Union,https://www.dollargeneral.com/store-directory/ga/senoia/13719,195 Village Circle,"Senoia, GA 30276",33.29396,-84.574255
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/senoia/13719,195 Village Circle,"Senoia, GA 30276",33.29396,-84.574255
DG Finds,https://www.dollargeneral.com/store-directory/ga/senoia/13719,195 Village Circle,"Senoia, GA 30276",33.29396,-84.574255
FedEX,https://www.dollargeneral.com/store-directory/ga/senoia/13719,195 Village Circle,"Senoia, GA 30276",33.29396,-84.574255
Amerigas,https://www.dollargeneral.com/store-directory/ga/shady-dale/21440,3523 Highway 142,"Shady Dale, GA 31085",33.4005,-83.5903
Western Union,https://www.dollargeneral.com/store-directory/ga/shady-dale/21440,3523 Highway 142,"Shady Dale, GA 31085",33.4005,-83.5903
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/shady-dale/21440,3523 Highway 142,"Shady Dale, GA 31085",33.4005,-83.5903
DG Finds,https://www.dollargeneral.com/store-directory/ga/shady-dale/21440,3523 Highway 142,"Shady Dale, GA 31085",33.4005,-83.5903
Amerigas,https://www.dollargeneral.com/store-directory/ga/sharpsburg/15130,6742 Hwy 54,"Sharpsburg, GA 30277-2349",33.345012,-84.644541
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/sharpsburg/15130,6742 Hwy 54,"Sharpsburg, GA 30277-2349",33.345012,-84.644541
Western Union,https://www.dollargeneral.com/store-directory/ga/sharpsburg/15130,6742 Hwy 54,"Sharpsburg, GA 30277-2349",33.345012,-84.644541
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/sharpsburg/15130,6742 Hwy 54,"Sharpsburg, GA 30277-2349",33.345012,-84.644541
DG Finds,https://www.dollargeneral.com/store-directory/ga/sharpsburg/15130,6742 Hwy 54,"Sharpsburg, GA 30277-2349",33.345012,-84.644541
FedEX,https://www.dollargeneral.com/store-directory/ga/sharpsburg/15130,6742 Hwy 54,"Sharpsburg, GA 30277-2349",33.345012,-84.644541
,https://www.dollargeneral.com/store-directory/ga/shellman/24093,,,31.7718,-84.6222
,https://www.dollargeneral.com/store-directory/ga/shellman/24093,,,31.7718,-84.6222
,https://www.dollargeneral.com/store-directory/ga/shellman/24093,,,31.7718,-84.6222
Fresh Produce,https://www.dollargeneral.com/store-directory/ga/shiloh/15054,20 Old Shiloh Rd,"Shiloh, GA 31826-2002",32.820976,-84.697794
Amerigas,https://www.dollargeneral.com/store-directory/ga/shiloh/15054,20 Old Shiloh Rd,"Shiloh, GA 31826-2002",32.820976,-84.697794
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/shiloh/15054,20 Old Shiloh Rd,"Shiloh, GA 31826-2002",32.820976,-84.697794
Western Union,https://www.dollargeneral.com/store-directory/ga/shiloh/15054,20 Old Shiloh Rd,"Shiloh, GA 31826-2002",32.820976,-84.697794
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/shiloh/15054,20 Old Shiloh Rd,"Shiloh, GA 31826-2002",32.820976,-84.697794
DG Finds,https://www.dollargeneral.com/store-directory/ga/shiloh/15054,20 Old Shiloh Rd,"Shiloh, GA 31826-2002",32.820976,-84.697794
Amerigas,https://www.dollargeneral.com/store-directory/ga/smithville/15539,,,31.9018,-84.2618
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/smithville/15539,,,31.9018,-84.2618
Western Union,https://www.dollargeneral.com/store-directory/ga/smithville/15539,,,31.9018,-84.2618
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/smithville/15539,,,31.9018,-84.2618
DG Finds,https://www.dollargeneral.com/store-directory/ga/smithville/15539,,,31.9018,-84.2618
,https://www.dollargeneral.com/store-directory/ga/smyrna/12586,,,33.8753,-84.5311
,https://www.dollargeneral.com/store-directory/ga/smyrna/12586,,,33.8753,-84.5311
,https://www.dollargeneral.com/store-directory/ga/smyrna/12586,,,33.8753,-84.5311
,https://www.dollargeneral.com/store-directory/ga/smyrna/12586,,,33.8753,-84.5311
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/snellville/20478,4385 Castle Gate Dr,"Snellville, GA 30039",33.7805,-84.0469
Western Union,https://www.dollargeneral.com/store-directory/ga/snellville/20478,4385 Castle Gate Dr,"Snellville, GA 30039",33.7805,-84.0469
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/snellville/20478,4385 Castle Gate Dr,"Snellville, GA 30039",33.7805,-84.0469
DG Finds,https://www.dollargeneral.com/store-directory/ga/snellville/20478,4385 Castle Gate Dr,"Snellville, GA 30039",33.7805,-84.0469
Amerigas,https://www.dollargeneral.com/store-directory/ga/snellville/1520,2326 Henry Clower Blvd,"Snellville, GA 30078-3108",33.8544,-84.0243
Western Union,https://www.dollargeneral.com/store-directory/ga/snellville/1520,2326 Henry Clower Blvd,"Snellville, GA 30078-3108",33.8544,-84.0243
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/snellville/1520,2326 Henry Clower Blvd,"Snellville, GA 30078-3108",33.8544,-84.0243
DG Finds,https://www.dollargeneral.com/store-directory/ga/snellville/1520,2326 Henry Clower Blvd,"Snellville, GA 30078-3108",33.8544,-84.0243
Fresh Produce,https://www.dollargeneral.com/store-directory/ga/snellville/13941,3570 Lee Rd,"Snellville, GA 30039-5624",33.782545,-84.011012
Amerigas,https://www.dollargeneral.com/store-directory/ga/snellville/13941,3570 Lee Rd,"Snellville, GA 30039-5624",33.782545,-84.011012
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/snellville/13941,3570 Lee Rd,"Snellville, GA 30039-5624",33.782545,-84.011012
Western Union,https://www.dollargeneral.com/store-directory/ga/snellville/13941,3570 Lee Rd,"Snellville, GA 30039-5624",33.782545,-84.011012
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/snellville/13941,3570 Lee Rd,"Snellville, GA 30039-5624",33.782545,-84.011012
DG Finds,https://www.dollargeneral.com/store-directory/ga/snellville/13941,3570 Lee Rd,"Snellville, GA 30039-5624",33.782545,-84.011012
Amerigas,https://www.dollargeneral.com/store-directory/ga/social-circle/15372,58 Hwy 11,"Social Circle, GA 30025-5022",33.6006,-83.7503
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/social-circle/15372,58 Hwy 11,"Social Circle, GA 30025-5022",33.6006,-83.7503
Western Union,https://www.dollargeneral.com/store-directory/ga/social-circle/15372,58 Hwy 11,"Social Circle, GA 30025-5022",33.6006,-83.7503
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/social-circle/15372,58 Hwy 11,"Social Circle, GA 30025-5022",33.6006,-83.7503
DG Finds,https://www.dollargeneral.com/store-directory/ga/social-circle/15372,58 Hwy 11,"Social Circle, GA 30025-5022",33.6006,-83.7503
FedEX,https://www.dollargeneral.com/store-directory/ga/social-circle/15372,58 Hwy 11,"Social Circle, GA 30025-5022",33.6006,-83.7503
Fresh Produce,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
Amerigas,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
Redbox,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
Western Union,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
DG Finds,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
FedEX,https://www.dollargeneral.com/store-directory/ga/soperton/10178,400 E Main St,"Soperton, GA 30457-3655",32.374114,-82.58872
Amerigas,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
Redbox,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
Western Union,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
DG Finds,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
FedEX,https://www.dollargeneral.com/store-directory/ga/sparks/8572,109 S Goodman St,"Sparks, GA 31647-7547",31.165584,-83.436548
Amerigas,https://www.dollargeneral.com/store-directory/ga/sparta/11313,9632 Jones St,"Sparta, GA 31087-1500",33.278138,-82.976276
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/sparta/11313,9632 Jones St,"Sparta, GA 31087-1500",33.278138,-82.976276
Western Union,https://www.dollargeneral.com/store-directory/ga/sparta/11313,9632 Jones St,"Sparta, GA 31087-1500",33.278138,-82.976276
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/sparta/11313,9632 Jones St,"Sparta, GA 31087-1500",33.278138,-82.976276
DG Finds,https://www.dollargeneral.com/store-directory/ga/sparta/11313,9632 Jones St,"Sparta, GA 31087-1500",33.278138,-82.976276
FedEX,https://www.dollargeneral.com/store-directory/ga/sparta/11313,9632 Jones St,"Sparta, GA 31087-1500",33.278138,-82.976276
Amerigas,https://www.dollargeneral.com/store-directory/ga/sparta/18028,5121 Hwy 22 W,"Sparta, GA 31087",33.216,-83.0752
Western Union,https://www.dollargeneral.com/store-directory/ga/sparta/18028,5121 Hwy 22 W,"Sparta, GA 31087",33.216,-83.0752
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/sparta/18028,5121 Hwy 22 W,"Sparta, GA 31087",33.216,-83.0752
DG Finds,https://www.dollargeneral.com/store-directory/ga/sparta/18028,5121 Hwy 22 W,"Sparta, GA 31087",33.216,-83.0752
Fresh Produce,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
Amerigas,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
Redbox,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
Western Union,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
DG Finds,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
FedEX,https://www.dollargeneral.com/store-directory/ga/springfield/4374,1375 Ga Highway 21 S,"Springfield, GA 31329-5216",32.3513,-81.2942
Amerigas,https://www.dollargeneral.com/store-directory/ga/stapleton/21686,247 E Main St,"Stapleton, GA 30823-5127",33.216,-82.4666
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/stapleton/21686,247 E Main St,"Stapleton, GA 30823-5127",33.216,-82.4666
Western Union,https://www.dollargeneral.com/store-directory/ga/stapleton/21686,247 E Main St,"Stapleton, GA 30823-5127",33.216,-82.4666
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/stapleton/21686,247 E Main St,"Stapleton, GA 30823-5127",33.216,-82.4666
DG Finds,https://www.dollargeneral.com/store-directory/ga/stapleton/21686,247 E Main St,"Stapleton, GA 30823-5127",33.216,-82.4666
Amerigas,https://www.dollargeneral.com/store-directory/ga/statenville/17360,148 Hwy 94 E,"Statenville, GA 31648-2000",30.7034,-83.0264
Western Union,https://www.dollargeneral.com/store-directory/ga/statenville/17360,148 Hwy 94 E,"Statenville, GA 31648-2000",30.7034,-83.0264
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/statenville/17360,148 Hwy 94 E,"Statenville, GA 31648-2000",30.7034,-83.0264
DG Finds,https://www.dollargeneral.com/store-directory/ga/statenville/17360,148 Hwy 94 E,"Statenville, GA 31648-2000",30.7034,-83.0264
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/statesboro/20718,21246 Highway 301 N,"Statesboro, GA 30461",32.5117,-81.7356
Western Union,https://www.dollargeneral.com/store-directory/ga/statesboro/20718,21246 Highway 301 N,"Statesboro, GA 30461",32.5117,-81.7356
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/statesboro/20718,21246 Highway 301 N,"Statesboro, GA 30461",32.5117,-81.7356
DG Finds,https://www.dollargeneral.com/store-directory/ga/statesboro/20718,21246 Highway 301 N,"Statesboro, GA 30461",32.5117,-81.7356
Amerigas,https://www.dollargeneral.com/store-directory/ga/statesboro/23530,959 N Main St,"Statesboro, GA 30458",32.48177,-81.7806
Western Union,https://www.dollargeneral.com/store-directory/ga/statesboro/23530,959 N Main St,"Statesboro, GA 30458",32.48177,-81.7806
DG Finds,https://www.dollargeneral.com/store-directory/ga/statesboro/23530,959 N Main St,"Statesboro, GA 30458",32.48177,-81.7806
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/statesboro/10385,2608 Northside Drive West,"Statesboro, GA 30458-2156",32.45685,-81.788705
Redbox,https://www.dollargeneral.com/store-directory/ga/statesboro/10385,2608 Northside Drive West,"Statesboro, GA 30458-2156",32.45685,-81.788705
Western Union,https://www.dollargeneral.com/store-directory/ga/statesboro/10385,2608 Northside Drive West,"Statesboro, GA 30458-2156",32.45685,-81.788705
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/statesboro/10385,2608 Northside Drive West,"Statesboro, GA 30458-2156",32.45685,-81.788705
DG Finds,https://www.dollargeneral.com/store-directory/ga/statesboro/10385,2608 Northside Drive West,"Statesboro, GA 30458-2156",32.45685,-81.788705
FedEX,https://www.dollargeneral.com/store-directory/ga/statesboro/10385,2608 Northside Drive West,"Statesboro, GA 30458-2156",32.45685,-81.788705
Amerigas,https://www.dollargeneral.com/store-directory/ga/statesboro/17993,19170 Highway 80 W,"Statesboro, GA 30461",32.495,-81.8156
Rug Doctor,https://www.dollargeneral.com/store-directory/ga/statesboro/17993,19170 Highway 80 W,"Statesboro, GA 30461",32.495,-81.8156
Western Union,https://www.dollargeneral.com/store-directory/ga/statesboro/17993,19170 Highway 80 W,"Statesboro, GA 30461",32.495,-81.8156
Cart Calculator,https://www.dollargeneral.com/store-directory/ga/statesboro/17993,19170 Highway 80 W,"Statesboro, GA 30461",32.495,-81.8156
